nr,name,height_cm,weight_kg,primary,secondary,stage
4,charmander,60.128246,8.666639,fire,fire,1
4,charmander,60.19532,8.478611,fire,fire,1
4,charmander,59.893387,8.604054,fire,fire,1
4,charmander,60.052223,8.437423,fire,fire,1
4,charmander,60.114403,8.553728,fire,fire,1
4,charmander,59.970024,8.434454,fire,fire,1
4,charmander,59.889423,8.40899,fire,fire,1
4,charmander,60.01069,8.450919,fire,fire,1
4,charmander,59.97333,8.820249,fire,fire,1
4,charmander,59.926926,8.437114,fire,fire,1
4,charmander,59.939148,8.440187,fire,fire,1
4,charmander,60.43408,8.510263,fire,fire,1
4,charmander,59.981377,8.450827,fire,fire,1
4,charmander,59.95978,8.47302,fire,fire,1
4,charmander,59.903233,8.464743,fire,fire,1
4,charmander,59.898476,8.497807,fire,fire,1
4,charmander,59.994328,8.449149,fire,fire,1
4,charmander,59.98296,8.402515,fire,fire,1
4,charmander,60.182194,8.551716,fire,fire,1
4,charmander,60.303696,8.516901,fire,fire,1
4,charmander,59.92942,8.751864,fire,fire,1
4,charmander,59.90268,8.481541,fire,fire,1
4,charmander,59.897476,8.418149,fire,fire,1
4,charmander,59.943287,8.444142,fire,fire,1
4,charmander,59.967422,8.431461,fire,fire,1
4,charmander,60.004784,8.749037,fire,fire,1
4,charmander,59.89547,8.631341,fire,fire,1
4,charmander,60.12793,8.408632,fire,fire,1
4,charmander,59.895912,8.408658,fire,fire,1
4,charmander,59.975513,8.472757,fire,fire,1
4,charmander,60.16987,8.446823,fire,fire,1
4,charmander,60.03349,8.485931,fire,fire,1
4,charmander,59.932663,8.402298,fire,fire,1
4,charmander,60.01136,8.474046,fire,fire,1
4,charmander,59.955654,9.263652,fire,fire,1
4,charmander,60.167747,8.519072,fire,fire,1
4,charmander,59.88541,8.497378,fire,fire,1
4,charmander,59.964394,8.411716,fire,fire,1
4,charmander,60.10014,8.414608,fire,fire,1
4,charmander,59.926006,8.416177,fire,fire,1
4,charmander,59.91894,8.500225,fire,fire,1
4,charmander,59.97677,8.447685,fire,fire,1
4,charmander,60.164562,8.733652,fire,fire,1
4,charmander,59.924004,8.409361,fire,fire,1
4,charmander,59.942226,8.645582,fire,fire,1
4,charmander,60.086517,8.720246,fire,fire,1
4,charmander,59.948574,8.448827,fire,fire,1
4,charmander,59.903282,8.403756,fire,fire,1
4,charmander,59.918167,8.578765,fire,fire,1
4,charmander,59.930252,8.4037,fire,fire,1
4,charmander,59.90711,8.42581,fire,fire,1
4,charmander,59.918552,8.40621,fire,fire,1
4,charmander,59.982533,8.442726,fire,fire,1
4,charmander,59.89262,8.445712,fire,fire,1
4,charmander,60.058212,8.418052,fire,fire,1
4,charmander,59.97849,8.413117,fire,fire,1
4,charmander,60.290394,8.431705,fire,fire,1
4,charmander,59.977646,8.494216,fire,fire,1
4,charmander,59.99139,8.528219,fire,fire,1
4,charmander,59.973568,8.532555,fire,fire,1
4,charmander,59.978336,8.465274,fire,fire,1
4,charmander,59.909805,8.4082775,fire,fire,1
4,charmander,60.06426,8.413859,fire,fire,1
4,charmander,59.99538,8.585212,fire,fire,1
4,charmander,59.907806,8.518801,fire,fire,1
5,charmeleon,109.98738,19.153355,fire,fire,2
5,charmeleon,109.951294,18.940712,fire,fire,2
5,charmeleon,109.940506,19.062145,fire,fire,2
5,charmeleon,110.38621,18.963764,fire,fire,2
5,charmeleon,109.966644,18.968948,fire,fire,2
5,charmeleon,110.05041,19.003023,fire,fire,2
5,charmeleon,109.93887,18.92226,fire,fire,2
5,charmeleon,109.98157,19.048628,fire,fire,2
5,charmeleon,110.26409,19.19216,fire,fire,2
5,charmeleon,109.98732,18.955189,fire,fire,2
5,charmeleon,110.13093,18.956459,fire,fire,2
5,charmeleon,110.001305,18.9214,fire,fire,2
5,charmeleon,109.9401,19.211348,fire,fire,2
5,charmeleon,109.90952,18.968996,fire,fire,2
5,charmeleon,109.95265,18.91096,fire,fire,2
5,charmeleon,110.16302,19.12762,fire,fire,2
5,charmeleon,110.02032,18.91568,fire,fire,2
5,charmeleon,110.04551,19.01097,fire,fire,2
5,charmeleon,109.9672,18.950003,fire,fire,2
5,charmeleon,109.92396,18.956413,fire,fire,2
5,charmeleon,110.07792,18.94899,fire,fire,2
5,charmeleon,109.97864,19.160864,fire,fire,2
5,charmeleon,110.09416,18.95473,fire,fire,2
5,charmeleon,109.93087,19.097345,fire,fire,2
5,charmeleon,109.9946,18.985504,fire,fire,2
5,charmeleon,109.97841,18.919273,fire,fire,2
5,charmeleon,109.95516,18.927872,fire,fire,2
5,charmeleon,109.95585,18.941797,fire,fire,2
5,charmeleon,109.95481,19.04401,fire,fire,2
5,charmeleon,109.93843,18.9126,fire,fire,2
5,charmeleon,109.92641,18.943771,fire,fire,2
5,charmeleon,109.99039,19.162271,fire,fire,2
5,charmeleon,109.93179,18.927237,fire,fire,2
5,charmeleon,110.01546,19.032618,fire,fire,2
5,charmeleon,110.14653,18.954874,fire,fire,2
5,charmeleon,110.02044,18.944101,fire,fire,2
5,charmeleon,109.98323,18.999119,fire,fire,2
5,charmeleon,109.91072,18.942507,fire,fire,2
5,charmeleon,109.93025,18.9957,fire,fire,2
5,charmeleon,110.1052,19.006775,fire,fire,2
5,charmeleon,109.954636,19.011173,fire,fire,2
5,charmeleon,109.96136,18.956394,fire,fire,2
5,charmeleon,110.017746,18.97631,fire,fire,2
5,charmeleon,109.986664,19.118532,fire,fire,2
5,charmeleon,110.02014,19.066666,fire,fire,2
5,charmeleon,109.91289,18.98427,fire,fire,2
5,charmeleon,109.93845,18.943466,fire,fire,2
5,charmeleon,109.965515,18.938988,fire,fire,2
5,charmeleon,109.93106,19.075336,fire,fire,2
5,charmeleon,110.05691,19.137548,fire,fire,2
5,charmeleon,109.98054,19.213099,fire,fire,2
5,charmeleon,109.95023,18.977007,fire,fire,2
5,charmeleon,109.90741,19.066267,fire,fire,2
5,charmeleon,109.97529,19.004465,fire,fire,2
5,charmeleon,109.996284,18.928646,fire,fire,2
5,charmeleon,109.938644,18.993845,fire,fire,2
5,charmeleon,110.01694,19.005625,fire,fire,2
5,charmeleon,109.95572,19.004616,fire,fire,2
5,charmeleon,109.945145,19.19536,fire,fire,2
5,charmeleon,110.00274,18.978289,fire,fire,2
5,charmeleon,109.92301,18.95822,fire,fire,2
5,charmeleon,110.05146,19.13394,fire,fire,2
5,charmeleon,109.97724,18.957558,fire,fire,2
5,charmeleon,109.91503,18.936531,fire,fire,2
5,charmeleon,110.133385,18.921722,fire,fire,2
5,charmeleon,109.93924,18.981323,fire,fire,2
5,charmeleon,110.096344,18.921919,fire,fire,2
5,charmeleon,109.98418,18.931242,fire,fire,2
5,charmeleon,110.16315,18.947046,fire,fire,2
5,charmeleon,109.91713,18.912231,fire,fire,2
5,charmeleon,109.93473,19.106722,fire,fire,2
5,charmeleon,110.22321,19.044283,fire,fire,2
5,charmeleon,109.93384,18.93228,fire,fire,2
5,charmeleon,109.94603,19.078474,fire,fire,2
5,charmeleon,109.9547,18.968943,fire,fire,2
5,charmeleon,109.923294,18.972055,fire,fire,2
5,charmeleon,109.93143,18.914165,fire,fire,2
5,charmeleon,110.0386,19.23385,fire,fire,2
5,charmeleon,109.91113,19.022575,fire,fire,2
5,charmeleon,109.9393,19.071384,fire,fire,2
5,charmeleon,110.09734,19.065449,fire,fire,2
5,charmeleon,109.934906,18.933418,fire,fire,2
5,charmeleon,110.00915,18.937944,fire,fire,2
5,charmeleon,110.024345,18.97986,fire,fire,2
5,charmeleon,110.05435,19.119884,fire,fire,2
5,charmeleon,109.94581,19.034431,fire,fire,2
5,charmeleon,110.010254,19.046684,fire,fire,2
5,charmeleon,109.91794,19.027079,fire,fire,2
5,charmeleon,109.90802,19.051159,fire,fire,2
5,charmeleon,109.94515,18.972275,fire,fire,2
5,charmeleon,109.97524,18.929771,fire,fire,2
5,charmeleon,109.9311,19.358688,fire,fire,2
5,charmeleon,110.274796,19.077696,fire,fire,2
5,charmeleon,110.340256,18.913431,fire,fire,2
5,charmeleon,109.9307,18.911123,fire,fire,2
5,charmeleon,110.050575,19.05956,fire,fire,2
5,charmeleon,110.03496,18.988785,fire,fire,2
5,charmeleon,110.03655,18.953058,fire,fire,2
5,charmeleon,110.03189,18.91577,fire,fire,2
5,charmeleon,110.031204,19.072208,fire,fire,2
5,charmeleon,110.021774,18.938566,fire,fire,2
5,charmeleon,109.98958,18.913174,fire,fire,2
5,charmeleon,110.29967,18.960443,fire,fire,2
5,charmeleon,110.14328,18.97107,fire,fire,2
5,charmeleon,109.9382,18.933779,fire,fire,2
5,charmeleon,110.005196,18.921873,fire,fire,2
5,charmeleon,109.952866,18.942184,fire,fire,2
5,charmeleon,109.98799,18.910059,fire,fire,2
5,charmeleon,109.95798,19.060957,fire,fire,2
5,charmeleon,110.08867,19.212288,fire,fire,2
5,charmeleon,109.97433,18.929745,fire,fire,2
5,charmeleon,110.03493,18.93579,fire,fire,2
5,charmeleon,109.932495,18.919449,fire,fire,2
5,charmeleon,110.00498,18.9369,fire,fire,2
5,charmeleon,109.91933,18.997976,fire,fire,2
5,charmeleon,109.964935,18.985996,fire,fire,2
5,charmeleon,109.92824,18.934128,fire,fire,2
5,charmeleon,109.94114,18.946552,fire,fire,2
5,charmeleon,110.051506,18.941591,fire,fire,2
5,charmeleon,109.90874,19.177002,fire,fire,2
5,charmeleon,110.13346,18.9206,fire,fire,2
5,charmeleon,109.93316,18.923307,fire,fire,2
5,charmeleon,109.97547,18.961897,fire,fire,2
5,charmeleon,109.910065,18.955511,fire,fire,2
5,charmeleon,109.91217,18.990204,fire,fire,2
5,charmeleon,109.95549,19.024597,fire,fire,2
5,charmeleon,109.99082,18.96441,fire,fire,2
5,charmeleon,110.43612,18.96188,fire,fire,2
5,charmeleon,109.94325,18.95759,fire,fire,2
5,charmeleon,109.967606,18.992722,fire,fire,2
5,charmeleon,110.19061,18.949417,fire,fire,2
5,charmeleon,109.94496,19.04446,fire,fire,2
5,charmeleon,109.93641,18.956032,fire,fire,2
5,charmeleon,109.963104,18.911709,fire,fire,2
5,charmeleon,109.91372,19.205273,fire,fire,2
5,charmeleon,109.99239,18.916153,fire,fire,2
5,charmeleon,109.97917,18.967316,fire,fire,2
5,charmeleon,109.91512,18.946333,fire,fire,2
5,charmeleon,110.0263,19.362936,fire,fire,2
5,charmeleon,109.982414,18.940622,fire,fire,2
5,charmeleon,109.942856,18.912113,fire,fire,2
5,charmeleon,110.00907,19.095945,fire,fire,2
5,charmeleon,110.02221,18.929184,fire,fire,2
5,charmeleon,109.99929,19.134851,fire,fire,2
5,charmeleon,110.12498,18.931625,fire,fire,2
5,charmeleon,110.08088,18.960814,fire,fire,2
5,charmeleon,109.967064,18.921867,fire,fire,2
5,charmeleon,109.9574,18.971521,fire,fire,2
5,charmeleon,109.92629,19.058203,fire,fire,2
5,charmeleon,109.937,18.91916,fire,fire,2
5,charmeleon,109.92193,19.029593,fire,fire,2
6,charizard,169.95311,90.5532,fire,flying,3
6,charizard,170.00943,90.40139,fire,flying,3
6,charizard,169.91899,90.42579,fire,flying,3
6,charizard,170.05832,90.48478,fire,flying,3
6,charizard,170.083,90.51885,fire,flying,3
6,charizard,169.95,90.40317,fire,flying,3
6,charizard,169.98395,90.52139,fire,flying,3
6,charizard,170.19519,90.40971,fire,flying,3
6,charizard,169.96397,90.427864,fire,flying,3
6,charizard,170.04404,90.46865,fire,flying,3
6,charizard,170.0352,90.43661,fire,flying,3
6,charizard,170.20201,90.40253,fire,flying,3
6,charizard,170.06995,90.40527,fire,flying,3
6,charizard,169.92859,90.59786,fire,flying,3
6,charizard,169.93909,90.56019,fire,flying,3
6,charizard,169.93199,90.39591,fire,flying,3
6,charizard,169.97424,90.666855,fire,flying,3
6,charizard,169.94992,90.40494,fire,flying,3
6,charizard,170.00288,90.41248,fire,flying,3
6,charizard,169.93951,90.75021,fire,flying,3
6,charizard,169.92789,90.43478,fire,flying,3
6,charizard,170.02438,90.405174,fire,flying,3
6,charizard,170.13904,90.7437,fire,flying,3
6,charizard,170.10895,90.60884,fire,flying,3
6,charizard,169.96306,90.46006,fire,flying,3
6,charizard,170.25053,90.41118,fire,flying,3
6,charizard,170.01387,90.93969,fire,flying,3
6,charizard,170.15926,90.415955,fire,flying,3
6,charizard,169.92513,90.40031,fire,flying,3
6,charizard,169.95094,90.437546,fire,flying,3
6,charizard,169.95467,90.567955,fire,flying,3
6,charizard,169.93556,90.412544,fire,flying,3
6,charizard,170.11206,90.4337,fire,flying,3
6,charizard,169.9142,90.51317,fire,flying,3
6,charizard,169.95778,90.4495,fire,flying,3
6,charizard,169.93805,90.52744,fire,flying,3
6,charizard,169.98337,90.691345,fire,flying,3
6,charizard,169.9282,90.48737,fire,flying,3
6,charizard,169.93752,90.49788,fire,flying,3
6,charizard,169.93175,90.48614,fire,flying,3
6,charizard,169.95468,90.52844,fire,flying,3
6,charizard,170.02498,90.44524,fire,flying,3
6,charizard,169.9188,90.41723,fire,flying,3
6,charizard,169.93419,90.412796,fire,flying,3
6,charizard,170.28482,90.46163,fire,flying,3
6,charizard,169.91908,90.50048,fire,flying,3
6,charizard,169.94746,90.405174,fire,flying,3
6,charizard,169.9831,90.63324,fire,flying,3
6,charizard,170.00188,90.42563,fire,flying,3
6,charizard,169.9637,90.4985,fire,flying,3
6,charizard,169.9973,90.50733,fire,flying,3
6,charizard,169.92656,90.461426,fire,flying,3
6,charizard,170.03659,90.5644,fire,flying,3
6,charizard,170.075,90.42354,fire,flying,3
6,charizard,170.09125,90.552666,fire,flying,3
6,charizard,170.09418,90.45059,fire,flying,3
6,charizard,169.97548,90.43959,fire,flying,3
6,charizard,170.06833,90.39413,fire,flying,3
6,charizard,169.95094,90.5327,fire,flying,3
6,charizard,170.25241,90.5834,fire,flying,3
6,charizard,170.05551,90.5881,fire,flying,3
6,charizard,169.93823,90.45829,fire,flying,3
6,charizard,169.93762,90.54008,fire,flying,3
6,charizard,169.98888,90.47537,fire,flying,3
6,charizard,169.93463,90.5398,fire,flying,3
6,charizard,170.10274,90.39627,fire,flying,3
6,charizard,169.99664,90.598175,fire,flying,3
6,charizard,169.97618,90.55278,fire,flying,3
6,charizard,169.92224,90.40472,fire,flying,3
6,charizard,169.98,90.46851,fire,flying,3
6,charizard,169.95035,90.80604,fire,flying,3
6,charizard,169.953,90.43038,fire,flying,3
6,charizard,169.93343,90.476585,fire,flying,3
6,charizard,170.09415,90.49277,fire,flying,3
6,charizard,170.09445,90.6597,fire,flying,3
6,charizard,169.9574,90.43677,fire,flying,3
6,charizard,169.91469,90.46401,fire,flying,3
6,charizard,169.97939,90.803795,fire,flying,3
6,charizard,169.93852,90.45462,fire,flying,3
6,charizard,170.08371,90.6114,fire,flying,3
6,charizard,169.96227,90.587814,fire,flying,3
6,charizard,169.94272,90.40871,fire,flying,3
6,charizard,169.93443,90.5352,fire,flying,3
6,charizard,169.9152,90.45842,fire,flying,3
6,charizard,169.99503,90.41613,fire,flying,3
6,charizard,170.18694,90.409775,fire,flying,3
6,charizard,169.92319,90.46791,fire,flying,3
6,charizard,169.99545,90.45252,fire,flying,3
6,charizard,169.91841,90.39796,fire,flying,3
6,charizard,169.92363,90.40274,fire,flying,3
6,charizard,169.97885,90.40829,fire,flying,3
6,charizard,170.02754,90.46246,fire,flying,3
6,charizard,169.95628,90.40365,fire,flying,3
6,charizard,170.03268,90.39751,fire,flying,3
6,charizard,169.94348,90.5271,fire,flying,3
6,charizard,169.91678,90.514755,fire,flying,3
6,charizard,169.9484,90.438736,fire,flying,3
6,charizard,170.02661,90.65845,fire,flying,3
6,charizard,169.93706,90.42269,fire,flying,3
6,charizard,169.9521,90.57625,fire,flying,3
6,charizard,169.93575,90.575356,fire,flying,3
6,charizard,169.92047,90.44926,fire,flying,3
6,charizard,169.93369,90.42726,fire,flying,3
6,charizard,170.11456,90.434395,fire,flying,3
6,charizard,169.94186,90.46213,fire,flying,3
6,charizard,170.3206,90.44091,fire,flying,3
6,charizard,169.9309,90.47562,fire,flying,3
6,charizard,170.12715,90.4183,fire,flying,3
6,charizard,169.96416,90.58635,fire,flying,3
6,charizard,169.9556,90.52159,fire,flying,3
6,charizard,169.97934,90.468,fire,flying,3
6,charizard,170.07437,90.400665,fire,flying,3
6,charizard,170.13498,90.502335,fire,flying,3
6,charizard,169.95758,91.002205,fire,flying,3
6,charizard,170.06068,90.41354,fire,flying,3
6,charizard,170.00182,90.50038,fire,flying,3
6,charizard,169.96985,90.656,fire,flying,3
6,charizard,169.95479,90.409805,fire,flying,3
6,charizard,169.938,90.60738,fire,flying,3
6,charizard,169.93947,90.42845,fire,flying,3
6,charizard,169.9649,90.535774,fire,flying,3
6,charizard,169.99924,90.39307,fire,flying,3
6,charizard,170.20117,90.477745,fire,flying,3
6,charizard,169.92651,90.58619,fire,flying,3
6,charizard,170.07019,90.75739,fire,flying,3
6,charizard,170.21277,90.63194,fire,flying,3
6,charizard,169.91617,90.43591,fire,flying,3
6,charizard,169.93135,90.592804,fire,flying,3
6,charizard,169.9208,90.6122,fire,flying,3
6,charizard,170.04626,90.42361,fire,flying,3
6,charizard,169.91632,90.44506,fire,flying,3
6,charizard,170.04813,90.49513,fire,flying,3
6,charizard,169.98029,90.405624,fire,flying,3
6,charizard,169.91833,90.418495,fire,flying,3
6,charizard,169.93753,90.56911,fire,flying,3
6,charizard,169.94762,90.5853,fire,flying,3
6,charizard,169.91957,90.59726,fire,flying,3
6,charizard,169.94038,90.442635,fire,flying,3
6,charizard,170.19177,90.42662,fire,flying,3
6,charizard,169.98514,90.51707,fire,flying,3
6,charizard,170.0644,90.45543,fire,flying,3
6,charizard,169.96492,90.51933,fire,flying,3
6,charizard,169.94653,90.41132,fire,flying,3
6,charizard,170.02818,90.51712,fire,flying,3
6,charizard,169.92853,90.561264,fire,flying,3
6,charizard,169.91818,90.488,fire,flying,3
6,charizard,170.14789,90.47389,fire,flying,3
6,charizard,170.02185,90.456566,fire,flying,3
6,charizard,169.96716,90.4093,fire,flying,3
6,charizard,170.09792,90.477806,fire,flying,3
6,charizard,170.04529,90.58576,fire,flying,3
7,squirtle,49.908234,8.991889,water,water,1
7,squirtle,49.990967,9.018186,water,water,1
7,squirtle,49.939266,9.110755,water,water,1
7,squirtle,49.948822,8.932143,water,water,1
7,squirtle,50.04381,8.93194,water,water,1
7,squirtle,50.012554,8.97237,water,water,1
7,squirtle,50.048523,8.927363,water,water,1
7,squirtle,49.939293,9.074329,water,water,1
7,squirtle,50.028088,9.105117,water,water,1
7,squirtle,50.0688,8.918014,water,water,1
7,squirtle,50.29221,8.912318,water,water,1
7,squirtle,50.52478,9.180466,water,water,1
7,squirtle,49.920055,8.915007,water,water,1
7,squirtle,50.030212,8.94169,water,water,1
7,squirtle,49.951492,8.949326,water,water,1
7,squirtle,49.938293,9.104643,water,water,1
7,squirtle,49.920544,8.940299,water,water,1
7,squirtle,50.006447,8.925127,water,water,1
7,squirtle,49.90815,8.913503,water,water,1
7,squirtle,50.030304,8.968192,water,water,1
7,squirtle,49.969086,9.12531,water,water,1
7,squirtle,49.96011,8.98973,water,water,1
7,squirtle,49.953316,9.0412035,water,water,1
7,squirtle,50.03708,8.953661,water,water,1
7,squirtle,49.952503,9.134423,water,water,1
7,squirtle,50.092968,8.986635,water,water,1
7,squirtle,49.97025,8.910428,water,water,1
7,squirtle,50.01984,8.921555,water,water,1
7,squirtle,50.16814,9.142541,water,water,1
7,squirtle,50.191486,9.001681,water,water,1
7,squirtle,49.91333,9.082608,water,water,1
7,squirtle,49.926052,8.9138565,water,water,1
7,squirtle,50.032078,8.91918,water,water,1
7,squirtle,50.38287,9.009026,water,water,1
7,squirtle,49.957233,9.043725,water,water,1
7,squirtle,49.961018,9.028774,water,water,1
7,squirtle,49.908375,8.982307,water,water,1
7,squirtle,49.916256,8.945284,water,water,1
7,squirtle,50.03668,8.925345,water,water,1
7,squirtle,50.074883,8.907053,water,water,1
7,squirtle,50.175835,8.94293,water,water,1
7,squirtle,50.082737,8.911886,water,water,1
7,squirtle,49.97199,8.988019,water,water,1
7,squirtle,49.90506,9.15953,water,water,1
7,squirtle,49.95737,9.013313,water,water,1
7,squirtle,49.921635,9.014348,water,water,1
7,squirtle,49.910366,8.91564,water,water,1
7,squirtle,50.030567,9.0903425,water,water,1
7,squirtle,49.93107,8.932039,water,water,1
7,squirtle,49.99487,8.916979,water,water,1
7,squirtle,49.91949,8.925836,water,water,1
7,squirtle,49.98822,8.988631,water,water,1
7,squirtle,49.905666,8.912082,water,water,1
7,squirtle,49.90645,8.939107,water,water,1
7,squirtle,49.97873,9.101907,water,water,1
7,squirtle,49.931496,8.915482,water,water,1
7,squirtle,49.943535,8.947,water,water,1
7,squirtle,50.079628,9.043251,water,water,1
7,squirtle,50.000908,9.021969,water,water,1
7,squirtle,50.026176,9.037877,water,water,1
7,squirtle,49.98155,9.0766945,water,water,1
7,squirtle,49.95809,8.927963,water,water,1
7,squirtle,50.29761,8.981598,water,water,1
7,squirtle,49.918854,8.939724,water,water,1
7,squirtle,49.934795,8.975763,water,water,1
7,squirtle,50.014492,8.944612,water,water,1
7,squirtle,50.0225,8.916036,water,water,1
7,squirtle,49.924236,9.026861,water,water,1
7,squirtle,50.036304,8.912549,water,water,1
7,squirtle,50.02289,8.968619,water,water,1
7,squirtle,50.18501,8.967001,water,water,1
7,squirtle,49.927322,8.998029,water,water,1
7,squirtle,49.953735,8.964623,water,water,1
7,squirtle,49.97348,9.03571,water,water,1
7,squirtle,50.119343,9.155334,water,water,1
7,squirtle,50.008583,8.979056,water,water,1
7,squirtle,49.90878,8.929176,water,water,1
7,squirtle,49.932858,9.069326,water,water,1
7,squirtle,50.015068,9.027034,water,water,1
7,squirtle,49.944572,8.953965,water,water,1
7,squirtle,49.96967,8.965721,water,water,1
7,squirtle,50.025623,8.920508,water,water,1
7,squirtle,49.918755,9.19584,water,water,1
7,squirtle,49.907364,8.961157,water,water,1
7,squirtle,50.05011,9.05954,water,water,1
7,squirtle,50.057514,8.929356,water,water,1
7,squirtle,49.9051,9.01725,water,water,1
7,squirtle,50.046265,9.116995,water,water,1
7,squirtle,49.9909,9.069146,water,water,1
7,squirtle,50.145214,9.365485,water,water,1
7,squirtle,50.019436,9.374061,water,water,1
7,squirtle,49.98346,9.018118,water,water,1
7,squirtle,49.934063,8.985571,water,water,1
7,squirtle,49.92395,9.069633,water,water,1
7,squirtle,49.979748,9.219794,water,water,1
7,squirtle,49.971687,9.001618,water,water,1
7,squirtle,50.087933,9.006759,water,water,1
7,squirtle,50.042747,8.981619,water,water,1
7,squirtle,49.910484,9.014562,water,water,1
7,squirtle,49.921486,9.088741,water,water,1
